story,coin_fail,stock_fail,gambling_fail,over_consuming,real_estate_investment,job_problem,crime_damage,health_problem,family_problem,business_fail
"스포츠 베팅에 처음에는 경기에 소액 베팅을 했지만 점점 큰 베팅을 하기 시작했습니다. 알기도 전에 경기 결과에 모든 돈을 잃었고, 베팅을 계속하기 위해 빚까지 졌습니다. 경기가 끝날 승자를 예측하려고 했지만 결국 큰 손실만 입었습니다. 이제 빚을 감당할 수 없었습니다.",0,0,1,0,0,0,0,0,0.0,0
처음에는 슬롯머신이 그저 재밌는 줄 알았어요. 하지만 돈을 잃은 후 어느 순간 큰 돈을 걸어야겠다고 생각했어요. 결국 모든 돈을 걸고 졌기 때문에 다시 돈을 빌려 큰 걸었지만 지금은 중독에서 벗어나는 어려움을 겪고 있어요.,0,0,1,0,0,0,0,0,0.0,0
"텍사스 홀덤 꽤 능숙하다고 생각했기 때문에 더 큰 토너먼트에서 플레이하기 시작했지만, 그 토너먼트에서 모든 잃었습니다. 베팅한 돈이 많을수록 다시 이길 수 사고방식에 빠졌고, 지금은 감당할 수 없는 빚을 지고 있습니다.",0,0,1,0,0,0,0,0,0.0,0
"카지노에서 바카라를 많은 돈을 벌었습니다. 운이 좋았지만, 큰 걸기 시작했고 모든 것을 잃었습니다. 돈을 가지고 카지노로 돌아갔고 빚까지 졌지만, 결국 더 많은 잃었습니다.",0,0,1,0,0,0,0,0,0.0,0
크랩스를 이길 수 있을 알았어요. 하지만 실제로는 번의 이후 돈을 잃었어요. 마지막 모든 자산을 잃고 빚을 지게 되었어요. 갚을 방법이 없어요.,0,0,1,0,0,0,0,0,0.0,0
"저는 몇 년 않고 도박을 시작했습니다. 저는 적은 돈으로 시작했지만, 더 큰 도박을 시작했고, 결국 빚을 지게 제가 도박을 하기 위해 돈을 빌렸다는 것입니다. 지금은 갚을 가족에게 말할 용기도 없어서 매우 상황입니다.",0,0,1,0,0,0,0,0,1.0,0
저는 도박에 작은 사업을 있었습니다. 사업이 잘 안 되자 도박으로 돈을 벌기 걸기 시작했습니다. 하지만 도박에 실패하자 사업 자금을 모두 잃고 결국 사업을 수 없게 되었습니다.,0,0,1,0,0,0,0,0,0.0,1
문제로 일을 할 되자 스트레스를 해소하기 위해 도박을 시작했습니다. 처음에는 소액으로 시작했지만 점점 더 큰 액수를 걸기 결국 돈을 잃었습니다. 병원비도 감당할 수 없었고 도박 빚이 너무 많았습니다.,0,0,1,0,0,0,0,1,0.0,0
친구가 카지노에서 돈을 따서 이기고 돈을 다 잃었어요. 그 친구에게 빌려준 돈을 사기로 잃어버려서 회복할 수 없는 상황이었어요. 친구에게 사기당하고 실패해서 빚만 남았어요.,0,0,1,0,0,0,1,0,0.0,0
도박으로 번 돈으로 살았지만 다 때 과소비로 인한 빚이 더 커진 것 같았습니다. 다시 더 큰 베팅해서 내려고 했지만 도박에 실패하고 빚만 남았습니다.,0,0,1,1,0,0,0,0,0.0,0
도박에 중독되어 가족이 헤어졌어요. 처음에는 가족 모르게 도박을 빚이 늘어나면서 가족이 저를 가족과의 관계도 빚은 관리할 수 없는 수준으로 쌓였어요.,0,0,1,0,0,0,0,0,1.0,0
건강이 일을 수 없게 도박을 시작했습니다. 처음에는 스트레스를 위해 했지만 더 큰 하게 되었고 결국 돈을 잃었습니다. 지금은 문제와 빚으로 더 감당할 수 없습니다.,0,0,1,0,0,0,0,1,0.0,0
2017년에 회사에서 일하면서 암호화폐에 투자를 시작했습니다. 처음에는 꽤 성공했지만 2018년에 암호화폐 시장이 폭락하면서 거의 자산을 잃었습니다. 그 이후로 계속 일하기가 어려워졌고 회사를 그만두었습니다. 지금은 빚을 지고 새로운 직장을 찾을 수 없습니다. 이 상황에서 벗어날 방법이 없습니다.,1,0,0,0,0,0,0,0,0.0,0
"친구가 코인에 투자해서 많은 돈을 벌었다는 소식을 듣고, 저는 적은 돈으로 시작했습니다. 하지만 계속 성공하자 저도 빌려서 많은 돈을 투자했습니다. 하지만 폭락하자 순식간에 것을 잃었습니다. 이제 빚을 방법이 없고, 정말 절망적입니다.",1,0,0,0,0,0,0,0,0.0,0
"몇 전, 가상화폐에 대해 많이 듣고 큰 수익을 기대하며 투자했습니다. 소액으로 점점 더 많은 돈을 투자해야 한다고 생각해서 여기저기서 돈을 그동안 생활비가 모자라 계속 신용카드를 사용했고 빚은 더 코인은 망했고, 더 감당할 수 없는 쌓였습니다.",1,0,0,1,0,0,0,0,0.0,0
"처음에는 안정적인 주식에만 투자했지만, 큰 기대하기 돈을 레버리지 투자를 시작했습니다. 마진 콜 전에 수익을 냈지만, 갑작스러운 시장 하락으로 모든 자산을 잃었고, 대출금을 어떻게 갚을지 전혀 모르겠습니다.",0,1,0,0,0,0,0,0,0.0,0
"큰 수익을 수 있을 것이라는 기대로 관련 주식에 투자했지만, 임상 3상 실패 주가가 폭락했습니다. 순식간에 자산의 이상을 잃었고, 고민했지만 실패로 끝났습니다.",0,1,0,0,0,0,0,0,0.0,0
저는 코로나19 주식 시장이 상승할 때 투자를 하지만 인상이라는 갑작스러운 소식으로 시장이 폭락하면서 많은 잃었습니다. 손실을 줄일 수 없어서 커졌습니다.,0,1,0,0,0,0,0,0,0.0,0
"저는 공매도가 활발했던 주식에 투자했는데, 공매도자들의 공격으로 주가가 떨어지기 것이라는 희망으로 버텼지만, 결국 회복되지 저는 모든 자산을 잃었습니다.",0,1,0,0,0,0,0,0,0.0,0
처음에는 목표로 블루칩에 투자했습니다. 견디지 못하고 중간에 엄청난 봤습니다. 제대로 된 장기투자를 하지 않은 게,0,1,0,0,0,0,0,0,0.0,0
저는 최근 인기 있는 테마 주식에 제 모든 돈을 투자했습니다. 주가가 일시적으로 상승했지만 주식 열풍이 손실을 피할 수 없었습니다.,0,1,0,0,0,0,0,0,0.0,0
증거금으로 매수한 주식이 급등할 것으로 예상했지만 증거금 콜이 발생했습니다. 지고 동안 주식을 청산해야 하는,0,1,0,0,0,0,0,0,0.0,0
가격이 급등하는 주식에 뛰어들었습니다. 하지만 정점이었거나 후 지금은 회복의 조짐이 보이지 손실이 엄청납니다.,0,1,0,0,0,0,0,0,0.0,0
수익을 낼 수 있을 것이라 믿고 새로 상장된 주식에 주가가 폭락하면서 상장 전 기대와는 다른 손실을 입었습니다.,0,1,0,0,0,0,0,0,0.0,0
가치 투자가 안전하다고 생각했기 저평가된 주식에 투자했습니다. 주식은 계속 결국 손실을 줄여야 했습니다.,0,1,0,0,0,0,0,0,0.0,0
모멘텀 통해 상승세를 큰 수익을 낼 것으로 기대했습니다. 하지만 시장 흐름이 예상보다 훨씬 빨리 손실을 피할 수,0,1,0,0,0,0,0,0,0.0,0
"저는 비교적 투자라고 때문에 ETF에 투자했습니다. 하지만 제가 선택한 ETF는 꾸준히 하락하는 섹터에 집중되어 있었고, 결국 많은 돈을 잃었습니다.",0,1,0,0,0,0,0,0,0.0,0
"대형주에 투자하는 대신, 더 높은 수익을 수 있을 것이라는 가지고 소형주에 투자했습니다. 하지만 변동성이 너무 결국 주가가 모든 돈을 잃었습니다.",0,1,0,0,0,0,0,0,0.0,0
회사가 유동성 재정적으로 어려움을 투자한 주식도 폭락했습니다. 회사는 파산했고 내 투자는 사라졌습니다.,0,1,0,0,0,0,0,0,0.0,0
외국 주식에 투자하면 더 많은 것이라 미국 기술주에 하지만 환율 변동과 시장 하락으로 손실이,0,1,0,0,0,0,0,0,0.0,0
"전, 기금으로 주식에 저는 소액으로 투자를 시작했지만, 수익을 계속 내면서 더 많은 금액을 하지만 어느 주식 시장이 흔들리기 시작했습니다. 모든 돈을 한 주식에 투자했고, 그 주식이 떨어지자 저는 사이에 거의 모든 기금을 잃었습니다. 그때 저는 손실을 줄일 기회가 있었지만, 낭비라고 생각해서 계속 붙잡았습니다. 그것이 제 문제의 원인이었습니다.",0,1,0,0,0,0,0,0,0.0,0
"친구가 주식 투자로 큰돈 벌었다는 듣고 저도 관심을 갖게 됐습니다. 하지만 저와 달리 친구는 투자 경험이 문제는 제가 그저 친구의 말을 따라갔다는 것입니다. 친구가 추천한 주식은 급락했고, 저는 손실을 피할 수 없었습니다. 그때 배운 것은 관해서는 남을 믿고 따라가는 것이 아니라는 것입니다.",0,1,0,0,0,0,0,0,0.0,0
"몇 년 전 투자를 결심하고 여러 주식에 하지만 회사의 발표가 예상보다 나쁘자 폭락했고, 아무런 준비 없이 엄청난 손실을 입었습니다. 그때서야 회사 상황을 제대로 분석하지 않은 제 잘못이라는 것을 깨달았습니다.",0,1,0,0,0,0,0,0,0.0,0
처음에는 유망한 기술주에 투자해서 수익을 냈어요. 욕심이 더 많은 돈을 투자했어요. 하지만 몇 후 내부에서 문제가 생겨서 주가가 폭락해서 회수하지 지금은 여러 곳에서 받아 나머지 빚을 갚고 있어요.,0,1,0,0,0,0,0,0,0.0,0
"결혼을 준비하기 주식에 투자했습니다. 처음에는 수익이 적었지만, 결혼을 위해 빨리 저축하고 싶어서 주식에 투자하기 시작했습니다. 결국 결혼 전에 주가가 폭락했고, 다시 결혼 준비를 시작해야 정도로 큰 타격을 입었습니다.",0,1,0,0,0,0,0,0,0.0,0
"몇 년 전, 일하던 회사가 대대적인 구조 조정을 겪었습니다. 저는 은퇴 자금을 주식에 투자하여 새로운 삶을 시작하려고 했습니다. 하지만 주식 제 뜻대로 되지 은퇴 자금의 대부분을 잃었습니다. 저에게 타격이었는데, 새로운 직장을 구할 수 없었기 때문입니다.",0,1,0,0,0,0,0,0,0.0,0
"주식 시장이 때는 내 모든 한꺼번에 투자했습니다. 다른 사람들은 투자 타이밍을 수익을 냈지만, 항상 주가가 때 때문에 손실이 계속 쌓였습니다. 지금 돌이켜보면, 내 가장 큰 시장 흐름을 제대로 읽지 못한 것이었습니다.",0,1,0,0,0,0,0,0,0.0,0
"주식 시작했을 때, 가장 중요한 것은 투자를 분산하는 것이라는 말을 자주 들었지만, 한 주식에만 집중했습니다. 처음에는 수익을 냈지만, 주가가 폭락해서 돈을 그때서야 분산의 중요성을 깨달았지만, 이미 너무",0,1,0,0,0,0,0,0,0.0,0
투자자가 결심하고 직장을 그만두고 주식시장에 뛰어들었습니다. 나쁘지 시장 추세가 손실이 쌓이기 시작했습니다. 고정 수입이 없었기 때문에 이 손실을 회복할 방법이 결국 요청해야,0,1,0,0,0,0,0,0,0.0,0
"코로나19 사태로 폭락했을 때, 저는 생각하고 투자를 했습니다. 잠시는 수익을 냈다는 안도감을 느꼈지만, 그 후 경기 회복이 더디게 진행되어 주가가 다시 하락했고, 손실을 피할 수 없었습니다.",0,1,0,0,0,0,0,0,0.0,0
"돈 번다는 소식을 듣고 저도 늦게 뛰어들었습니다. 하지만 과열되어 있었고, 매수한 탓에 엄청난 손실을 주식 계좌를 때마다 후회합니다.",0,1,0,0,0,0,0,0,0.0,0
가족을 위해 약간의 돈을 벌기 위해 주식에 투자했습니다. 처음에는 작은 수익을 더 큰 수익을 바라며 투자했습니다. 결국 주식은 상장폐지되었고 저는 돈을 잃었습니다.,0,1,0,0,0,0,0,0,0.0,0
주식 초보자로서 저는 금융 뉴스에서 추천하는 맹목적으로 따라 투자했습니다. 제 달리 주식은 계속 손실을 줄이지도 못한 채 모든 돈을 이제 더 공부하고 신중하게 했다는 것을 깨달았습니다.,0,1,0,0,0,0,0,0,0.0,0
저는 주식 투자로 인생을 뒤집는 꾸며 모든 돈을 한꺼번에 수익을 냈기 몇 달 주가가 폭락하여 모든 것을 잃었습니다. 그 충격은 표현할 없을 정도로 컸습니다.,0,1,0,0,0,0,0,0,0.0,0
"저는 아이들 교육비를 지불하기 위해 주식에 투자했습니다. 회사에 대한 나쁜 소식이 보도되자 주가가 폭락했고, 저는 보고 매도해야 했습니다. 저는 여전히 손실을 회복하는 방법을 모릅니다.",0,1,0,0,0,0,0,0,0.0,0
"이혼 후 전 배우자가 아이들을 양육하게 아이들을 볼 수 없게 되었고, 이로 인해 아이들과의 관계가 양육비 부담이 커져서 경제적으로 어려움을 겪고 있습니다.",0,0,0,0,0,0,0,0,1.0,0
"형제자매들과 사이가 좋지 않아서 부모님 재산을 나누는 과정에서 갈등이 많았어요. 이로 분쟁이 생겼고, 변호사 비용과 소송 비용으로 인해 빚이 쌓이기 시작했습니다.",0,0,0,0,0,0,0,0,1.0,0
부모님이 오래 병을 앓으셨기 때문에 병원비를 전부 내가 내야 하지만 재정 상황이 좋지 병원비가 계속 늘어나면서 더 이상 감당할 수 없게 되었습니다.,0,0,0,0,0,0,0,0,1.0,0
"부모님 재산을 상속받는 과정에서 형과 있었습니다. 소송이 변호사 비용과 소송 모든 돈을 썼고, 결국 지게 되었습니다.",0,0,0,0,0,0,0,0,1.0,0
후 재산 처리해서 거의 아무것도 남지 수임료와 소송 비용으로 많이 썼고 빚만 지게 되었으니 다시 돌아와야,0,0,0,0,0,0,0,0,1.0,0
제 가족 중 한 명이 심하게 병이 나서 제가 그를 돌봐야 했습니다. 저는 직장을 그만두고 대출을 받아 병원비를 가족을 이제 빚이 너무 커서 더 이상 감당할 수 없습니다.,0,0,0,0,0,0,0,0,1.0,0
"후, 저는 제 학비와 생활비를 스스로 지불해야 했습니다. 아이들을 싶어서 학자금 대출을 지금은 갚을 방법이 없습니다.",0,0,0,0,0,0,0,0,1.0,0
"돌아가셨을 때, 형제들 사이에 남긴 재산을 놓고 있었습니다. 상속 재산을 어떻게 나눌지 결정하지 못했고, 이는 법적 분쟁으로 이어졌고, 그 과정에서 그들은 모든",0,0,0,0,0,0,0,0,1.0,0
이혼 스스로 꾸려가기 대출을 생계비가 계속 떨어지면서 대출이 수 상황이 되었습니다.,0,0,0,0,0,0,0,0,1.0,0
"제 형이 제게 사업에 필요한 빌려 달라고 해서 제가 되었어요. 하지만 형의 사업이 실패하면서 빚이 넘어갔고, 지금은 갚을 방법이 없어요.",0,0,0,0,0,0,0,0,1.0,0
부모님은 사업에 실패했을 빚이 많았습니다. 저는 물려받았고 처리하기 어려운 상황에 처했습니다. 부모님이 남긴 때문에 어려움을 겪었습니다.,0,0,0,0,0,0,0,0,1.0,0
이혼 후 집을 나누었지만 집의 모기지가 너무 부담스러워졌습니다. 혼자서 처리하기 힘든 상황이라 모기지를 갚을 방법을 찾았지만 쉽지 않았습니다.,0,0,0,0,0,0,0,0,1.0,0
"이혼 후에도 계속해서 경제적 지원을 했지만, 그로 인해 생활비가 부족해 빚더미에 빠지게 됐습니다. 부양하는 멈출 수 없어서 매우 힘듭니다.",0,0,0,0,0,0,0,0,1.0,0
"저는 형과 함께 사업을 시작했지만, 있었고 결국 빚을 나눠가졌고, 그 결과 간의 관계가 악화되었습니다.",0,0,0,0,0,0,0,0,1.0,0
"부모님이 빚을 물려받았습니다. 상속은 거부할 있었지만, 가족의 의무라고 생각해서 떠안았습니다. 지금은 빚이 너무 커져서 수 없습니다.",0,0,0,0,0,0,0,0,1.0,0
몇 년 전에 작은 열었습니다. 처음에는 손님이 많아서 성공할 줄 알았지만 경쟁이 치열해지면서 매출이 급격히 떨어졌습니다. 재료비와 임대료를 감당하기 어려워서 대출을 받았지만 결국 수밖에,0,0,0,0,0,0,0,0,0.0,1
"코로나로 쇼핑이 것이라 온라인 쇼핑몰을 오픈했습니다. 하지만 물류관리비와 마케팅 예상보다 들었고, 매출도 기대에 못 미쳐서 적자가 계속되었습니다. 운영으로 인한 너무 많아져서 사업을 접게 되었습니다.",0,0,0,0,0,0,0,0,0.0,1
"유명 프랜차이즈 운영하기 위해 많은 돈을 본사에서 요구하는 높은 광고 너무 많이 들었고, 매출이 예상보다 결국 빚만",0,0,0,0,0,0,0,0,0.0,1
사업을 운영하며 제품을 생산했지만 원자재 가격이 오르고 수요가 감소하면서 비용을 감당할 수 없었습니다. 대출을 받아 회사를 유지하려고 했지만 문을 많은 빚만 남았습니다.,0,0,0,0,0,0,0,0,0.0,1
혁신적인 아이디어로 스타트업을 시작했지만 투자를 제품 개발 비용이 계속 증가하여 사업을 계속할 없었습니다. 직원들에게 급여를 줄 수 없어서 닫아야 했고 많은 대출만 남았습니다.,0,0,0,0,0,0,0,0,0.0,1
저는 소프트웨어 개발 회사를 시작했지만 시장에서 큰 반응을 얻지 못했습니다. 프로젝트가 잇따라 실패하면서 비용을 감당할 수 없었고 결국 회사를 닫아야 했고 사업 자금을 마련하기 위해 빌린 대출금을 갚을 수 없었습니다.,0,0,0,0,0,0,0,0,0.0,1
부동산 개발 사업을 시작했지만 경기 침체로 인해 기대했던 회수하지 못했습니다. 돈을 빌려 계속하려고 했지만 매출이 않아 사업을,0,0,0,0,0,0,0,0,0.0,1
"저는 레스토랑 사업에 관심이 있어서 레스토랑을 열었지만, 코로나19로 인해 손님이 급락하면서 운영비를 감당할 수 없게 되어 결국 레스토랑을 닫게 되었고 남은 빚을 방법이",0,0,0,0,0,0,0,0,0.0,1
저는 컨설팅 회사를 시작했지만 확보하는 실패했습니다. 초기 투자가 많았고 마케팅 감당할 수 없어서 회사를 닫았습니다. 저에게 것은 투자금을 위한 부채뿐이었습니다.,0,0,0,0,0,0,0,0,0.0,1
제 만들어서 제 패션 시작했습니다. 처음에는 많은 주문을 받았지만 재고와 생산 비용을 관리하지 못해 많은 손실을 입었고 결국 많은 빚을 지고 마감했습니다.,0,0,0,0,0,0,0,0,0.0,1
자동차 수리점을 운영했는데 대형 체인점과의 경쟁에서 밀리면서 손님이 줄었습니다. 가게 유지비가 너무 들어서 대출을 받았지만 사업을 계속할 수 없어서 가게를 닫아야,0,0,0,0,0,0,0,0,0.0,1
"저는 재배하는 농장 사업을 시작했지만, 날씨 해충 때문에 작물이 잘 자라지 않았습니다. 손실을 회복하기 위해 받았지만 사업을 포기했습니다.",0,0,0,0,0,0,0,0,0.0,1
"미용실을 운영하기 위해 돈을 투자했지만, 경쟁이 너무 치열해서 구할 수가 직원 위해 대출을 받았지만 사업을 접을 없었습니다.",0,0,0,0,0,0,0,0,0.0,1
저는 관광객이 많은 작은 게스트하우스를 운영했습니다. 하지만 코로나바이러스로 관광객이 급감해서 수입이 거의 없어졌습니다. 결국 감당할 없어 닫아야 했습니다.,0,0,0,0,0,0,0,0,0.0,1
저는 무역 사업을 시작하고 해외 고객을 확보했지만 물류 너무 수익을 내기 어려웠습니다. 결국 계약이 해지되었고 사업에 투자한 회수하지 못해 빚을 지게,0,0,0,0,0,0,0,0,0.0,1
"몇 년 전 수출을 시작했는데, 해외 계약이 취소되면서 모두 감당할 수 되었고, 엄청난 입었고, 결국 수출 사업을 포기하고 빚만 되었습니다.",0,0,0,0,0,0,0,0,0.0,1
저는 플랫폼에서 프리랜서 콘텐츠 제작자로 시작했습니다. 처음에는 수익성이 있었지만 경쟁이 치열해지고 주문이 장비를 구매하고 유지할 여유가 없었습니다. 지금은 장비를 팔더라도 빚을 갚기 어렵습니다.,0,0,0,0,0,0,0,0,0.0,1
도자기 운영하면서 개인 작품을 판매하려고 하지만 운영 비용이 예상보다 많이 들고 손님도 많지 않아 스튜디오를 닫게 되었습니다. 스튜디오를 운영하기 돈을 빌렸지만 남은 건 빚뿐이었습니다.,0,0,0,0,0,0,0,0,0.0,1
"피트니스 붐 때 헬스장을 열었지만, 모으지 장비비도 결국 헬스장을 닫았고, 남은 대출금과 미납 임대료뿐이었습니다.",0,0,0,0,0,0,0,0,0.0,1
"인공지능 활용한 창업했는데, 기술 개발이 예상보다 떠나서 돈이 바닥났어요. 팀을 유지할 수 없어서 사업을 접고 빚만",0,0,0,0,0,0,0,0,0.0,1
뷰티 제품을 유통하는 사업을 시작했지만 물류 비용과 창고 임대료가 예상보다 높았습니다. 매출이 부진했고 재고 관리에 실패하여 손실이 크게 늘어나 사업을 닫을 수밖에 없었습니다.,0,0,0,0,0,0,0,0,0.0,1
"음악을 좋아해서 작은 음악 스튜디오를 열었는데, 초기 장비 투자비와 감당하기 힘들었습니다. 손님이 늘어나지 않자 결국 스튜디오를 닫고 빚을 갚을 방법이 없었습니다.",0,0,0,0,0,0,0,0,0.0,1
"저는 매장을 운영했었는데, 온라인 쇼핑몰과의 경쟁에서 지면서 매출이 임대료와 재고 비용을 감당할 수 없어서 매장을 닫았고 빚만 남았습니다.",0,0,0,0,0,0,0,0,0.0,1
"저는 소규모 식품 유통 사업을 시작했지만 원자재 가격 높은 물류 비용으로 인해 어려워졌습니다. 파트너를 잃었고, 급락했으며, 사업을 마무리하기 전에 버텨야",0,0,0,0,0,0,0,0,0.0,1
"저는 미용실을 초기 마케팅과 고객 유치에 어려움을 겪었습니다. 감당할 수 없어서 결국 사업을 접었고, 저에게 남은 것은 빚뿐이었습니다.",0,0,0,0,0,0,0,0,0.0,1
"IT교육을 기술교육센터를 시작했지만, 운영비를 감당하지 못했습니다. 초기 장비투자비와 강사료를 충당하기 위해 돈을 빌렸지만, 결국 사업을 포기했습니다.",0,0,0,0,0,0,0,0,0.0,1
"우리는 어린이를 위한 교육 콘텐츠를 개발하는 사업을 시장에 진출하는 데 실패했습니다. 우리는 경쟁사와 차별화를 못했고, 고객을 못했으며, 결국 마감했습니다.",0,0,0,0,0,0,0,0,0.0,1
"푸드트럭을 시도했지만, 입지 선정에 실패했고, 운영비가 생각보다 많이 들었습니다. 손님을 유치하지 못해 사업을 이어갈 수 결국 푸드트럭을 판매하게 되었습니다.",0,0,0,0,0,0,0,0,0.0,1
"디자인 에이전시를 열었지만, 고객을 확보하는 데 어려움이 마케팅과 운영 비용이 대출로 회사를 운영했지만, 계속할 없었고 문을 닫았습니다.",0,0,0,0,0,0,0,0,0.0,1
창고형 매장을 예상보다 손님이 적고 운영비가 많이 들었습니다. 물류 문제가 손실이 커졌습니다. 대출을 받아도 사업을 유지할 수 없어 닫을 수밖에 없었습니다.,0,0,0,0,0,0,0,0,0.0,1
저는 수년간 카페를 왔습니다. 주민들이 자주 찾는 곳이었고 매출이 꾸준히 증가했지만 최근 년 동안 카페 시장이 포화 상태가 되었습니다. 근처에 대형 카페가 문을 열면서 빠르게 줄었고 매출이 여러 행사와 마케팅을 시도했지만 경쟁에 밀려 임대료와 인건비를 감당할 없었습니다. 결국 대출을 받아 운영을 매출이 이자와 원금을 갚기에 않아 사업을 수밖에 없었습니다.,0,0,0,0,0,0,0,0,0.0,1
저는 의류 운영하며 꾸준한 고객을 유지해 왔습니다. 온라인 쇼핑몰이 급속도로 오프라인 매장에 대한 급락했습니다. 대형 할인 이벤트를 고객을 유치하면서 매출이 재고가 쌓이기 시작했습니다. 온라인 판매를 했지만 이미 경쟁이 치열해서 시장에서 발판을 마련할 수 없었습니다. 대출로 비용을 충당하며 사업을 이어갔지만 결국 수익을 못해 매장을 닫아야 했습니다.,0,0,0,0,0,0,0,0,0.0,1
"작은 운영했었는데, 근처에 프랜차이즈 식당들이 오픈하면서 손님들이 대거 있습니다. 이상 줄었고, 재료비와 인건비를 감당하기 어려워졌습니다. 다시 불러오기 위해 다양한 프로모션과 메뉴 변경을 시도했지만 프랜차이즈 할 수 없었습니다. 가게를 유지할 수 없게 대출을 받아 버텨보려고 했지만 빚이 늘어나면서 수밖에",0,0,0,0,0,0,0,0,0.0,1
"저는 여행사를 운영하며 지역의 고객에게 여행 상품을 제공해 왔습니다. 최근 몇 년 여행 수요가 크게 감소했고, 특히 인해 해외 여행이 완전히 중단되었습니다. 여행 수요가 사라지면서 매출도 거의 사라졌고, 임대료와 직원 급여를 감당할 수 없었습니다. 정부 받았지만 그것도 한계가 있었고, 결국 대출로 회사를 유지하려고 빚만 남았습니다. 더 이상 운영할 수 되어 회사를 닫기로 결정했습니다.",0,0,0,0,0,0,0,0,0.0,1
헬스장을 운영하며 지역 주민들에게 건강 관리 서비스를 제공했습니다. 하지만 큰 헬스장이 문을 열자 회원 수가 급격히 큰 헬스장은 저렴하고 다양한 서비스를 때문에 많은 회원이 그곳으로 이사했습니다. 급격히 떨어졌고 임대료와 감당하기 어려워졌습니다. 받아 운영을 계속하려고 했지만 회원 수를 회복하지 못해 헬스장을 폐쇄했습니다.,0,0,0,0,0,0,0,0,0.0,1
저는 식품 유통 회사를 운영하며 지역 슈퍼마켓과 레스토랑에 식재료를 공급했습니다. 처음에는 꾸준한 수익을 내고 사업이 잘 진행되었지만 경쟁사가 시장에 진입하면서 가격 심화되었습니다. 특히 대기업이 대량 구매를 통해 가격을 낮추면서 더 이상 수 없었습니다. 고객을 잃고 갚는 어려움을 겪었습니다. 결국 사업을 계속할 수 문을,0,0,0,0,0,0,0,0,0.0,1
"온라인 통해 패션 제품을 판매해 왔습니다. 처음에는 사업이 꾸준히 성장했고 꾸준한 수익을 냈지만, 최근 동안 공급망 문제로 제때 받을 수 없었습니다. 이로 인해 고객 처리에 문제가 고객 불만이 커지면서 매출이 감소했습니다. 대출을 운영을 계속하면서 이 해결하려고 했지만 물류 문제를 해결할 수 없었고 쇼핑몰을 닫아야 했습니다.",0,0,0,0,0,0,0,0,0.0,1
"오프라인 서점을 지역 주민들에게 다양한 책을 공급하곤 했습니다. 온라인 서점이 늘어나면서 오프라인 매장에 대한 수요가 급격히 대부분 고객이 온라인에서 책을 구매했고, 서점을 찾는 사람은 거의 없었습니다. 매출이 줄면서 임대료와 직원 급여를 감당할 수 없었고, 대출을 받아 운영을 계속했지만 결국 서점을 수밖에 없었습니다.",0,0,0,0,0,0,0,0,0.0,1
배달 운영하며 지역 배달 서비스를 제공했습니다. 처음에는 사업이 성공적이었지만 대형 배달 회사가 장악하면서 경쟁이 더 저렴한 가격과 빠른 배달을 제공하는 배달 회사를 시작했고 매출은 급격히 떨어졌습니다. 저는 대출로 유지하려고 결국 부채가 회사는 닫았습니다.,0,0,0,0,0,0,0,0,0.0,1
IT 회사를 운영하며 소규모 서비스를 제공해 왔습니다. 최근 클라우드 서비스와 대기업이 시장을 모든 고객이 대기업으로 고객 수가 줄어들면서 매출이 감소했고 대출로 계속 운영하려고 했지만 더 이상 수 결국 회사를 폐쇄하고 문을 결정했습니다.,0,0,0,0,0,0,0,0,0.0,1
"저는 미용실을 운영하며 지역 미용 서비스를 제공했습니다. 하지만 근처에 저렴한 미용실이 열자 급격히 줄었습니다. 경쟁으로 인해 직원 급여와 감당할 수 없었고, 여러 프로모션을 시도했지만 손님을 다시 충분하지 않았습니다. 결국 비용을 충당하기 위해 대출을 더 이상 사업을 계속할 수 없었습니다.",0,0,0,0,0,0,0,0,0.0,1
"제조회사를 운영하며 다양한 왔습니다. 하지만 최근 원자재 가격 급등으로 생산비가 급등하여 이익이 대기업과의 경쟁으로 감소하였고, 대출금을 갚는 데도 어려움을 겪었습니다. 회사를 지탱할 수 없어 공장을 닫을 수밖에 없었습니다.",0,0,0,0,0,0,0,0,0.0,1
저는 전자제품 수리점을 운영하며 지역 수리 서비스를 하지만 전자제품 떨어지면서 고객들은 수리보다는 새 제품을 사는 것을 결과 수리 요청이 줄고 매출이 감소했으며 대출을 것도 어려워졌습니다. 수리점을 닫아야 했습니다.,0,0,0,0,0,0,0,0,0.0,1
"저는 수년간 카페를 지역 디저트를 왔습니다. 하지만 커피 시장이 포화 상태가 되면서 경쟁 카페들이 생겨났고, 손님 수가 점차 매출이 감소하자 받아 운영을 계속했지만, 빚이 쌓이면서 결국 카페를 닫아야 했습니다.",0,0,0,0,0,0,0,0,0.0,1
"매장을 인기가 많았지만, 최근 몇 년 동안 온라인 패션 시장이 급속도로 성장하면서 오프라인 매장의 매출이 대부분 고객이 제품을 구매하기 시작했고, 오프라인 매장을 찾는 손님이 거의 없습니다. 대출금을 갚는 것이 어려워지자 결국 매장을 닫았습니다.",0,0,0,0,0,0,0,0,0.0,1
"오피스 사업을 시작했지만, 최근 널리 사용되면서 수요가 급격히 감소했습니다. 팬데믹 이후 많은 회사가 원격근무를 도입했고, 사무실 임대하는 고객이 없습니다. 임대료는 오르고 있지만 매출이 없어서 사업을 접을 수밖에 없었습니다.",0,0,0,0,0,0,0,0,0.0,1
